"대분류명","중분류명","소분류명","식재료코드","식재료명","브랜드명","생산연도","규격"
"가공식품","농산물가공식품","들깨가루","1118516","들깨가루/금호식품","햇살비","2023년","거피들깨가루/1kg"
"가공식품","농산물가공식품","들깨가루","1118517","들깨가루/함양농협","","2023년","거피들깨가루(1kg)"
"가공식품","농산물가공식품","들깨가루","1118518","들깨가루/함양농협","","2023년","거피들깨가루(250g)/2개 단위 판매/0.5kg"
"가공식품","농산물가공식품","들깨가루","1118519","들깨가루/함양농협","","2023년","거피들깨가루(500g)"
"가공식품","농산물가공식품","들깨가루","1118520","들깨가루/함양농협","","2023년","들깨가루((1kg, 거피)"
"가공식품","농산물가공식품","들깨가루","1118521","들깨가루/함양농협","","2023년","들깨가루(250g, 거피)/2개 단위 판매/0.5kg"
"가공식품","농산물가공식품","들깨가루","1118522","들깨가루/함양농협","","2023년","들깨가루(500g, 거피)"
"가공식품","농산물가공식품","들깨가루","1118523","들깨가루/옥천식품","전가고집","2023년","전가고집 들깨가루(거피/1kg)"
"가공식품","농산물가공식품","들깨가루","1118524","들깨가루/옥천식품","전가고집","2023년","전가고집 들깨가루(거피/500g)"
"가공식품","농산물가공식품","들깨가루","1118525","들깨가루/옥천식품","착한국산 통들깨가루","2023년","착한 국산통들깨가루(무거피,500g)"
"가공식품","농산물가공식품","들깨가루","1118526","들깨가루","","2023년","햇님마을 껍질벗긴 들깨가루_1kg"
"가공식품","농산물가공식품","들깨가루","1118527","들깨가루","","2023년","햇님마을 들깨가루_1kg"
"가공식품","농산물가공식품","땅콩","1118528","땅콩/산림조합","","2024년","볶은깐땅콩(반알)/0.2kg"
"가공식품","농산물가공식품","땅콩","1118529","땅콩/산림조합","","2024년","볶은깐땅콩(분쇄)/0.2kg"
"가공식품","농산물가공식품","땅콩","1118530","땅콩/율성맑은아침","","2023년","볶음땅콩반태/0.1kg"
"가공식품","농산물가공식품","땅콩","1118531","땅콩/푸르원","농업회사법인㈜푸르원","2024년","볶음땅콩반태/0.5kg"
"가공식품","농산물가공식품","땅콩","1118532","땅콩/율성맑은아침","","2023년","볶음땅콩분태(수입)/0.1kg"
"가공식품","농산물가공식품","땅콩","1118533","땅콩/율성맑은아침","","2023년","볶음땅콩조각(분태)/0.1kg"
"가공식품","농산물가공식품","땅콩","1118534","땅콩/푸르원","농업회사법인㈜푸르원","2024년","볶음땅콩조각(분태)/0.5kg"
"가공식품","농산물가공식품","땅콩","1118535","땅콩/율성맑은아침","","2023년","볶음반태땅콩(수입)/0.1kg"
"가공식품","농산물가공식품","땅콩","1118536","땅콩/율성맑은아침","","2023년","부럼땅콩(2g)/0.1kg"
"가공식품","농산물가공식품","땅콩","1118537","땅콩/산림조합","","2024년","생땅콩/0.2kg"
"가공식품","농산물가공식품","땅콩","1118538","땅콩/율성맑은아침","","2023년","생땅콩/0.1kg"
"가공식품","농산물가공식품","땅콩","1118539","땅콩/푸르원","농업회사법인㈜푸르원","2024년","생땅콩/0.5kg"
"가공식품","농산물가공식품","마늘쫑가공품","1118540","마늘쫑/청채마루","","2024년","마늘쫑/수입산/0.3kg"
"가공식품","농산물가공식품","마늘쫑가공품","1118541","마늘쫑/청채마루","","2024년","마늘쫑/5cm절단/수입산/0.3kg"
"가공식품","농산물가공식품","망고","1118542","망고/율성맑은아침","","2023년","건망고(슬라이스)/수입산/0.1kg"
"가공식품","농산물가공식품","망고","1118543","조각망고/골든골드","㈜골든골드","2024년","생망고(25g, 조각과일)/수입산/2kg"
"가공식품","농산물가공식품","망고","1118544","조각망고/골든골드","㈜골든골드","2024년","생망고(30g, 조각과일)/수입산/2kg"
"가공식품","농산물가공식품","망고","1118545","조각망고/골든골드","㈜골든골드","2024년","생망고(40g, 조각과일)/수입산/2kg"
"가공식품","농산물가공식품","망고","1118546","조각망고/골든골드","㈜골든골드","2024년","생망고(샐러드용)/수입산/2kg"
"가공식품","농산물가공식품","망고","1118551","조각망고/아나나스푸드","","2023년","후레쉬써니망고-조각 (30g)/수입산/1kg"
"가공식품","농산물가공식품","망고","1118552","조각망고/아나나스푸드","","2023년","후레쉬써니망고-조각 (40g)/수입산/1kg"
"가공식품","농산물가공식품","매실액","1118553","매실액/함양농협","","2023년","청매실(엑기스, 1리터)"
"가공식품","농산물가공식품","매실액","1118554","매실액(500ml)","","2023년","청매실(엑기스, 500ml)"
"가공식품","농산물가공식품","매실액","1118555","매실액/함양농협","","2023년","청매실(엑기스, 700ml)"
"농산물","엽경채류","근대","1118556","근대","","2024","근대(청)/0.3kg/무농약_삭제"
"가공식품","농산물가공식품","메론가공품","1118557","조각메론/프레시아트","","2023년","메론(샐러드용)/1kg"
"가공식품","농산물가공식품","메론가공품","1118558","조각메론/프레시아트","","2023년","메론(세지, 30g)/1kg"
"가공식품","농산물가공식품","메론가공품","1118559","조각메론/프레시아트","","2023년","메론(세지, 40g)/1kg"
"가공식품","농산물가공식품","메론가공품","1118560","조각메론/프레시아트","","2023년","메론(세지, 50g)/1kg"
"가공식품","농산물가공식품","메론가공품","1118561","조각메론/프레시아트","","2023년","메론(세지, 60g)/1kg"
"가공식품","농산물가공식품","메론가공품","1118562","조각메론/프레시아트","","2023년","메론(세지, 샐러드용)/1kg"
"가공식품","농산물가공식품","메론가공품","1118563","조각메론/프레시아트","","2023년","메론(조각, 30g)/1kg"
"가공식품","농산물가공식품","메론가공품","1118564","조각메론/프레시아트","","2023년","메론(조각, 40g)/1kg"
"가공식품","농산물가공식품","메론가공품","1118565","조각메론/프레시아트","","2023년","메론(조각, 50g)/1kg"
"가공식품","농산물가공식품","메론가공품","1118566","조각메론/프레시아트","","2023년","메론(조각, 60g)/1kg"
"가공식품","농산물가공식품","메론가공품","1118567","조각메론/아나나스푸드","","2023년","메론-샐러드 (1kg)/1kg"
"가공식품","농산물가공식품","메론가공품","1118568","조각메론/아나나스푸드","","2023년","메론-조각 (30g)/1kg"
"가공식품","농산물가공식품","메론가공품","1118569","조각메론/아나나스푸드","","2023년","메론-조각 (35g)/1kg"
"가공식품","농산물가공식품","메론가공품","1118570","조각메론/아나나스푸드","","2023년","메론-조각 (40g)/1kg"
"가공식품","농산물가공식품","메밀가루","1118571","메밀가루/함양농협","","2023년","메밀가루(500g)"
"가공식품","농산물가공식품","모듬과일","1118572","모듬과일/프레시아트","","2023년","모듬과일(6번, 40g)/수입산/1kg"
"가공식품","농산물가공식품","모듬과일","1118573","모듬과일/프레시아트","","2023년","모듬과일(6번, 60g)/수입산/1kg"
"가공식품","농산물가공식품","모듬과일","1118574","모듬과일/프레시아트","","2023년","모듬과일(6번, 80g)/수입산/1kg"
"가공식품","농산물가공식품","무말랭이가공품","1118575","무말랭이/청채마루","","2024년","건무말랭이/0.3kg"
"농산물","과일과채류","방울토마토","1118576","방울토마토(배식용)","","2024","방울토마토(배식용)/0.5kg/유기농_삭제"
"가공식품","농산물가공식품","무말랭이가공품","1118577","무말랭이/하늘촌","","2024년","건무말랭이/1kg"
"가공식품","농산물가공식품","무말랭이가공품","1118578","무말랭이/푸르원","농업회사법인㈜푸르원","2024년","무말랭이/0.1kg"
"가공식품","농산물가공식품","무시래기가공품","1118579","무시래기/청채마루","","2024","건무시래기/0.3kg"
"농산물","과일과채류","토마토","1118580","완숙토마토(소스용)","","2024","완숙토마토(소스용)/1kg/유기농_삭제"
"농산물","과일과채류","토마토","1118581","완숙토마토(200g)","","2024","완숙토마토,200g/개, 1kg/유기농_삭제"
"농산물","과일류","배","1118582","배(29-34)","","2023","배(29-34개/15kg 상자 기준)/1.5kg/"
"농산물","과일류","배","1118583","배(35-40)","","2023","배(35-40개/15kg 상자 기준)/1.5kg/"
"가공식품","농산물가공식품","무시래기가공품","1118584","무시래기/청채마루","","2024","무시래기(건데친)/0.3kg"
"농산물","버섯류","새송이버섯","1118585","새송이버섯","","2024","새송이버섯/0.3kg"
"농산물","버섯류","애느타리버섯","1118586","애느타리버섯","","2024","애느타리버섯/0.3kg"
"가공식품","농산물가공식품","무시래기가공품","1118587","무시래기/하늘촌","","2024년","무시래기(건데친)/1kg"
"가공식품","농산물가공식품","무시래기가공품","1118588","무시래기/하늘촌","","2024년","무시래기(건데친)/무농약/1kg"
"가공식품","농산물가공식품","무시래기가공품","1118589","무시래기/청채마루","","2025","무시래기(데친)/0.3kg"
"농산물","엽경채류","근대","1118590","근대","","2024","근대(청)/0.3kg/유기농_삭제"
"농산물","엽경채류","상추","1118591","청상추","","2024","청상추/0.3kg/무농약_삭제"
"가공식품","농산물가공식품","무화과가공품","1118592","무화과/율성맑은아침","","2023년","건무화과/수입산/0.1kg"
"가공식품","농산물가공식품","묵가루","1118593","도토리묵가루(500g)","","2023년","도토리묵가루(500g)"
"가공식품","농산물가공식품","미숫가루","1118594","미숫가루/함양농협","","2023년","미숫가루(500g, 9곡)"
"가공식품","농산물가공식품","바나나가공품","1118595","바나나/율성맑은아침","","2023년","건바나나칩/수입산/0.1kg"
"가공식품","농산물가공식품","반건시","1118596","반건시/율성맑은아침","","2023년","반건시(50g내외)/0.1kg"
"가공식품","농산물가공식품","밤가공품","1118597","밤/하늘촌","","2024년","깐밤/무농약/1kg"
"가공식품","농산물가공식품","밤가공품","1118598","밤/하늘촌","","2024년","깐밤깍둑/무농약/1kg"
"가공식품","농산물가공식품","밤가공품","1118599","밤/율성맑은아침","","2023년","생율/0.1kg"
"가공식품","농산물가공식품","밤가공품","1118600","밤가공품","","2023년","생율(무농약)"
"가공식품","농산물가공식품","밤가공품","1118601","밤/율성맑은아침","","2023년","생율/무농약/0.1kg"
"가공식품","농산물가공식품","밤가공품","1118602","밤/푸르원","농업회사법인㈜푸르원","2024년","생율/0.5kg"
"가공식품","농산물가공식품","밤가공품","1118603","밤/율성맑은아침","","2023년","생율깍둑/0.1kg"
"가공식품","농산물가공식품","밤가공품","1118604","밤가공품","","2023년","생율깍둑(무농약)"
"가공식품","농산물가공식품","밤가공품","1118605","밤/율성맑은아침","","2023년","생율깍둑/무농약/0.1kg"
"가공식품","농산물가공식품","밤가공품","1118606","밤/푸르원","농업회사법인㈜푸르원","2024년","생율깍둑/0.5kg"
"가공식품","농산물가공식품","밤가공품","1118607","밤/푸르원","농업회사법인㈜푸르원","2023년","친환경 생율/유기농/0.5kg"
