"대분류명","중분류명","소분류명","상위식재료코드","상위식재료명","설명"
"농산물","과일류","오렌지","1393158","오렌지","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/한라봉,250g/개/국산"
"농산물","과일류","오렌지","1393161","오렌지","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/한라봉,300g/개"
"농산물","과일류","오렌지","1393162","오렌지","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/한라봉,300g/개/국산"
"농산물","과일류","오렌지","1393164","오렌지","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/황금향, 170-199g/개"
"농산물","과일류","오렌지","1393165","오렌지","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/황금향, 200-250g/개"
"농산물","과일류","자두","1393166","자두","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/자두, 115개 내외/10kg(80~90g/개)"
"농산물","과일류","자두","1393167","자두","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/자두, 125개 내외/10kg(70~80g/개)"
"농산물","과일류","체리","1393168","체리","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/미국산,호주산,칠레산등등 그시기에 맞게 상품공급 "
"농산물","과일류","체리","1393169","체리","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/불가능"
"농산물","과일류","키위","1393170","키위","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/불가능"
"농산물","과일류","키위","1393171","키위","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/뉴질랜드,제주 공급예정"
"농산물","과일류","키위","1393174","키위","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/국내산 공급예정(해남,제주등등)"
"농산물","과일류","파인애플","1393175","파인애플","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/필리핀산 공급"
"농산물","과일류","파인애플","1393176","파인애플","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/필리핀산 공급"
"농산물","과일류","파인애플","1393177","파인애플","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/필리핀산 공급"
"농산물","과일류","포도(국내산)","1393178","포도(국내산)","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/거봉"
"농산물","과일류","포도(국내산)","1393179","포도(국내산)","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/머루포도"
"농산물","과일류","포도(국내산)","1393180","포도(국내산)","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/켐벨포도"
"농산물","과일류","포도(수입산)","1393181","포도(수입)","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/불가능"
"농산물","과일류","포도(수입산)","1393182","포도(수입)","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/불가능"
"농산물","과일류","포도(수입산)","1393183","포도(수입)","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/불가능"
"농산물","과일류","포도(수입산)","1393184","포도(수입)","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/미국,칠레,페루산 그시기에 맞게 공급"
"농산물","과채류","가지","1393185","가지","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/가지목 가지과 가지속에 속하는 한해살이풀 채소, 열매를 빼면 전체적으로 회색빛？성상모가 특징인 식물로, 식용으로 많이 사용한다. 원산지는？인도이며,？한반도에는？중국을 통해 들어와？신라？시대부터 재배되었다"
"농산물","과채류","단호박","1393186","단호박","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/단호박(4등분)"
"농산물","과채류","단호박","1393187","단호박","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/단호박(깍뚝썰기/밥용)"
"농산물","과채류","단호박","1393188","단호박","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/단호박(깍뚝썰기/카레용)"
"농산물","과채류","단호박","1393189","단호박","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/단호박(껍질없는 찜용)"
"농산물","과채류","단호박","1393190","단호박","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/단호박(죽용)"
"농산물","과채류","단호박","1393191","단호박","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/단호박(채)"
"농산물","과채류","단호박","1393192","단호박","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/단호박(튀김용/절단)"
"농산물","과채류","단호박","1393193","단호박","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/단호박(피)"
"농산물","과채류","돼지호박","1393194","돼지호박","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/박과 호박속의 1년생 초본식물. 애호박보다 크고 통통한 열매 채소"
"농산물","과채류","애호박","1393195","애호박","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/덜 자란 어린 호박"
"농산물","과채류","애호박","1393196","애호박","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/덜 자란 어린 호박"
"농산물","과채류","애호박","1393197","애호박","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/국내산 애호박을 슬라이스 절단하여 말린 제품"
"농산물","과채류","오이","1393198","오이","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/4~5월에 주로 수확하여 생식용이나 절임으로 많이 먹는 반백계 오이"
"농산물","과채류","오이","1393199","오이","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/우리나라 남부 지방에서 겨울철에 주로 재배되는 25?30cm？크기의 청록색 오이"
"농산물","과채류","오이","1393200","오이","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/국내산/일반농산물/상품 이상"
"농산물","근채류","당근","1393201","당근","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/깐당근"
"농산물","근채류","당근","1393202","당근","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/깐당근(깍둑썰기)"
"농산물","근채류","당근","1393203","당근","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/당근(흙)"
"농산물","근채류","당근","1393204","당근","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/세척당근"
"농산물","근채류","무","1393205","무","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/세척 후 손질 하여 보내드립니다. 속이 뽀얗고 수분함량이 풍부해서 맛이 좋습니다."
"농산물","근채류","무","1393206","무","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/세척하지 않고 흙이 묻은 무로 보내드립니다. 속이 뽀얗고 수분함량이 풍부해서 맛이 좋습니다."
"농산물","근채류","무","1393207","무","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/깔끔하게 세척 후 무청은 제거하여 무우만 보내드립니다. 속이 뽀얗고 수분함량도 풍부해서 맛이 좋습니다."
"농산물","기타채소","고사리","1393209","고사리","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/국내산 생고사리를 데쳐서 깨끗이 말린 제품"
"농산물","기타채소","고사리","1393210","고사리","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/국내산 건고무마순을 세척, 불림, 데침, 선별 , 포장 공정을 거친 제품"
"농산물","기타채소","도라지","1393211","도라지","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/국내산 피도라지를 세척, 박피, 절단, 선별 포장 공정을 거친 제품"
"농산물","기타채소","두릅","1393212","두릅","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/0.3k 이상 발주 가능"
"농산물","기타채소","무말랭이","1393213","무말랭이","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/국내산 무우를 절단하여 깨끗이 말림 제픔"
"농산물","기타채소","무시래기","1393214","무시래기","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/국내산 청정구역의 생시래기를 찬바람으로 깨끗이 말림 제픔"
"농산물","기타채소","무시래기","1393215","무시래기","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/국내산 건무시래기를 세척, 불림, 데침, 선별, 포장 공정을 거친 제품"
"농산물","기타채소","유채","1393216","유채","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/0.3k 이상 발주 가능, 비손질제품/반드시 당일사용권장"
"농산물","버섯류","건표고가공품","1393217","건표고","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/국내산 생표고버섯을 슬라이스 절단하여 깨끗이 말린 제품"
"농산물","버섯류","건표고가공품","1393218","건표고","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/국내산 생표고버섯을 깨끗이 말린 제품"
"농산물","버섯류","건표고가공품","1393219","건표고","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/국내산 생표고버섯을 칩모양으로 절단하여 깨끗이 말린 제품"
"농산물","버섯류","느타리버섯","1393220","느타리버섯","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/0.3k 이상 발주 가능"
"농산물","버섯류","만가닥버섯","1393221","만가닥버섯","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/150G/1팩, 2팩이상 발주가능"
"농산물","버섯류","새송이버섯","1393222","새송이버섯","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/0.3k 이상 발주 가능, 볶음용 애기새송이 크기는 계절에 따라 조금씩 달라짐"
"농산물","버섯류","새송이버섯","1393223","새송이버섯","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/0.3k 이상 발주 가능"
"농산물","버섯류","애느타리버섯","1393224","애느타리버섯","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/200G/1팩, 1팩이상 발주가능"
"농산물","버섯류","양송이버섯","1393225","양송이버섯","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/0.3k 이상 발주 가능"
"농산물","버섯류","팽이버섯","1393226","팽이버섯","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/150G/1봉, 최소발주 0.3K이상 발주가능"
"농산물","버섯류","표고버섯","1393227","표고버섯","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/0.3k 이상 발주 가능"
"농산물","서류","감자","1393228","감자","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/감자(깐것)"
"농산물","서류","감자","1393229","감자","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/감자(깐것-깍둑썰기) "
"농산물","서류","감자","1393230","감자","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/감자(피)"
"농산물","서류","고구마","1393231","고구마","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/고구마(깐것)"
"농산물","서류","고구마","1393232","고구마","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/고구마(깐것/가는채/스틱)"
"농산물","서류","고구마","1393233","고구마","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/고구마(깐것/굵은채/스틱)"
"농산물","서류","고구마","1393234","고구마","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/고구마(깐것/깍둑,어슷썰기,카레용)"
"농산물","서류","고구마","1393235","고구마","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/고구마(깐것/맛탕용)"
"농산물","서류","고구마","1393236","고구마","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/고구마(피세척)"
"농산물","서류","알감자","1393237","알감자","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/50g내외/개"
"농산물","서류","알감자","1393238","알감자","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/30g내외/개"
"농산물","서류","알감자","1393239","알감자","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/30~40g/개"
"농산물","서류","웨지감자","1393240","웨지감자","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/웨지감자(깐)"
"농산물","서류","웨지감자","1393241","웨지감자","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/25~30g/개"
"농산물","서류","호박고구마","1393242","호박고구마","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/호박고구마(세척/찜용),50-70g/개"
"농산물","서류","호박고구마","1393243","호박고구마","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/호박고구마(세척/찜용),80-100g/개"
